# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Nov 25 14:32:55 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_dist:        Distance [pc]
#
loc_rowid,pl_name,pl_orbper,pl_rade,pl_masse,pl_orbeccen,pl_eqt,st_mass,st_metratio,st_logg,sy_dist
33245,Kepler-856 b,8.02768112300,8.43000000,,0.000000,824.00,1.009000,[Fe/H],4.546000,1351.17000000
33246,Kepler-856 b,8.02768059500,8.89000000,,0.000000,825.00,1.009000,[Fe/H],4.546000,1351.17000000
33247,Kepler-856 b,8.02768209251,11.98097704,,,908.67,,,4.302150,1351.17000000
33248,Kepler-856 b,8.02768059500,9.30000000,,,,0.960000,[Fe/H],4.490000,1351.17000000
33249,Kepler-856 b,8.02768227570,,,,,0.930000,,4.302150,1351.17000000
33250,Kepler-856 b,8.02768059500,8.89000000,,0.000000,825.00,1.009000,[Fe/H],4.546000,1351.17000000
33251,Kepler-856 b,8.02768112300,,,,,0.930000,,4.302150,1351.17000000
33252,Kepler-856 b,8.02768225000,,,,,0.930000,,4.302150,1351.17000000
33253,Kepler-856 b,8.02768059500,8.89000000,,0.000000,825.00,1.009000,[Fe/H],4.546000,1351.17000000
33254,Kepler-856 b,,9.94900000,,,,,,,1351.17000000
33255,Kepler-857 b,85.35129427000,5.56000000,,0.000000,370.00,0.876000,[Fe/H],4.569000,983.50200000
33256,Kepler-857 b,85.35172000000,6.10000000,,0.000000,372.00,0.935000,,4.570000,983.50200000
33257,Kepler-857 b,85.35129427000,5.56000000,,0.000000,370.00,0.876000,[Fe/H],4.569000,983.50200000
33258,Kepler-857 b,85.35129427000,6.80000000,,,,0.990000,[Fe/H],4.450000,983.50200000
33259,Kepler-857 b,,6.47900000,,,,,,,983.50200000
33260,Kepler-857 b,85.35148750000,6.31000000,,0.000000,390.00,0.966000,[Fe/H],4.478000,983.50200000
33261,Kepler-857 b,85.35146610160,,,,,0.990000,,4.456300,983.50200000
33262,Kepler-857 b,85.35141921000,,,,,0.990000,,4.456300,983.50200000
33263,Kepler-857 b,85.35129427000,5.56000000,,0.000000,370.00,0.876000,[Fe/H],4.569000,983.50200000
33264,Kepler-857 b,85.35148750000,,,,,0.990000,,4.456300,983.50200000
33265,Kepler-858 b,76.13622222000,,,,,0.984000,[M/H],4.484250,298.53200000
33266,Kepler-858 b,76.13616356000,,,,,0.984000,[M/H],4.484250,298.53200000
33267,Kepler-858 b,76.13602028000,5.41000000,,0.000000,425.00,0.868000,[Fe/H],4.371000,298.53200000
33268,Kepler-858 b,76.13655825680,,,,,0.984000,[M/H],4.484250,298.53200000
33269,Kepler-858 b,76.13622222000,4.78000000,,0.000000,399.00,0.904000,[Fe/H],4.494000,298.53200000
33270,Kepler-858 b,76.13602028000,5.03400000,,,,0.898000,[Fe/H],,298.53200000
33271,Kepler-858 b,76.13602028000,5.41000000,,0.000000,425.00,0.868000,[Fe/H],4.371000,298.53200000
33272,Kepler-858 b,76.13602028000,5.41000000,,0.000000,425.00,0.868000,[Fe/H],4.371000,298.53200000
33273,Kepler-858 b,76.13354000000,5.26000000,,0.000000,410.00,0.918000,,4.417000,298.53200000
33274,Kepler-858 b,,6.07620712,,,241.17,,,4.484250,298.53200000
33275,Kepler-858 b,76.13602028000,4.87000000,,,,0.960000,[Fe/H],4.500000,298.53200000
33276,Kepler-858 b,,5.04200000,,,,,,,298.53200000
33277,Kepler-859 b,20.38177573000,3.09000000,,,,0.810000,[Fe/H],4.590000,839.90300000
33278,Kepler-859 b,20.38177573000,2.87000000,,0.000000,519.00,0.785000,[Fe/H],4.621000,839.90300000
33279,Kepler-859 b,20.38177573000,2.87000000,,0.000000,519.00,0.785000,[Fe/H],4.621000,839.90300000
33280,Kepler-859 b,20.38174802000,,,,,0.800000,,4.612300,839.90300000
33281,Kepler-859 b,20.38177573000,2.81300000,,,,0.730000,[Fe/H],,839.90300000
33282,Kepler-859 b,20.38164000000,2.70000000,,0.000000,511.00,0.795000,,4.650000,839.90300000
33283,Kepler-859 b,20.38177573000,2.87000000,,0.000000,519.00,0.785000,[Fe/H],4.621000,839.90300000
33284,Kepler-859 b,20.38179859000,,,,,0.800000,,4.612300,839.90300000
33285,Kepler-859 b,20.38174802000,3.16000000,,0.000000,528.00,0.779000,[Fe/H],4.515000,839.90300000
33286,Kepler-859 b,,2.79300000,,,,,,,839.90300000
33287,Kepler-859 b,20.38149617700,,,,,0.800000,,4.612300,839.90300000
33288,Kepler-860 b,5.10137737000,,,,,0.970000,[M/H],4.507590,1056.36000000
33289,Kepler-860 b,5.10137945400,2.91000000,,0.000000,1050.00,1.001000,[Fe/H],4.479000,1056.36000000
33290,Kepler-860 b,,2.55600000,,,,,,,1056.36000000
33291,Kepler-860 b,5.10137572500,2.84000000,,0.000000,1050.00,1.001000,[Fe/H],4.479000,1056.36000000
33292,Kepler-860 b,5.10137945400,2.91000000,,0.000000,1050.00,1.001000,[Fe/H],4.479000,1056.36000000
33293,Kepler-860 b,5.10137572500,,,,,0.970000,[M/H],4.507590,1056.36000000
33294,Kepler-860 b,5.10138409130,,,,,0.970000,[M/H],4.507590,1056.36000000
33295,Kepler-860 b,5.10137945400,3.24000000,,,,1.040000,[Fe/H],4.400000,1056.36000000
33296,Kepler-860 b,5.10137000000,3.20000000,,0.000000,1013.00,1.050000,,4.470000,1056.36000000
33297,Kepler-860 b,5.10137945400,2.91000000,,0.000000,1050.00,1.001000,[Fe/H],4.479000,1056.36000000
33298,Kepler-861 b,3.94962123290,,,,,0.810000,[M/H],4.500300,850.32700000
33299,Kepler-861 b,3.94963137500,2.28000000,,,,0.820000,[Fe/H],4.580000,850.32700000
33300,Kepler-861 b,,2.26100000,,,,,,,850.32700000
33301,Kepler-861 b,3.94963300000,2.10000000,,0.000000,927.00,0.747000,,4.560000,850.32700000
33302,Kepler-861 b,3.94962714400,2.32000000,,0.000000,966.00,0.849000,[Fe/H],4.523000,850.32700000
33303,Kepler-861 b,3.94963137500,2.43000000,,0.000000,966.00,0.849000,[Fe/H],4.523000,850.32700000
33304,Kepler-861 b,3.94962714400,,,,,0.810000,[M/H],4.500300,850.32700000
33305,Kepler-861 b,3.94963137500,2.43000000,,0.000000,966.00,0.849000,[Fe/H],4.523000,850.32700000
33306,Kepler-861 b,3.94963137500,2.43000000,,0.000000,966.00,0.849000,[Fe/H],4.523000,850.32700000
33307,Kepler-861 b,3.94963280000,,,,,0.810000,[M/H],4.500300,850.32700000
33308,Kepler-862 b,3.14866453400,2.27000000,,0.000000,1097.00,0.797000,[Fe/H],4.458000,1039.03000000
33309,Kepler-862 b,3.14864615240,,,,,0.840000,,4.225830,1039.03000000
33310,Kepler-862 b,3.14866155500,,,,,0.840000,,4.225830,1039.03000000
33311,Kepler-862 b,3.14866453400,2.27000000,,0.000000,1097.00,0.797000,[Fe/H],4.458000,1039.03000000
33312,Kepler-862 b,3.14866155500,2.15000000,,0.000000,1097.00,0.797000,[Fe/H],4.458000,1039.03000000
33313,Kepler-862 b,3.14866567000,,,,,0.840000,,4.225830,1039.03000000
33314,Kepler-862 b,3.14866453400,2.21000000,,,,0.880000,[Fe/H],4.540000,1039.03000000
33315,Kepler-862 b,,2.72000000,,,,,,,1039.03000000
33316,Kepler-862 b,3.14866453400,2.27000000,,0.000000,1097.00,0.797000,[Fe/H],4.458000,1039.03000000
33317,Kepler-862 b,3.14867900000,2.54000000,,0.000000,1103.00,0.970000,,4.400000,1039.03000000
33318,Kepler-863 b,15.59466045000,,,,,1.060000,,4.279850,1499.66000000
33319,Kepler-863 b,15.59461874000,2.90000000,,,,0.960000,[Fe/H],4.460000,1499.66000000
33320,Kepler-863 b,,3.74900000,,,,,,,1499.66000000
33321,Kepler-863 b,15.59490000000,2.80000000,,0.000000,713.00,0.990000,,4.500000,1499.66000000
33322,Kepler-863 b,15.59461874000,2.87000000,,0.000000,718.00,0.995000,[Fe/H],4.500000,1499.66000000
33323,Kepler-863 b,15.59460242000,,,,,1.060000,,4.279850,1499.66000000
33324,Kepler-863 b,15.59461874000,2.87000000,,0.000000,718.00,0.995000,[Fe/H],4.500000,1499.66000000
33325,Kepler-863 b,15.59459230350,,,,,1.060000,,4.279850,1499.66000000
33326,Kepler-863 b,15.59461874000,2.87000000,,0.000000,718.00,0.995000,[Fe/H],4.500000,1499.66000000
33327,Kepler-863 b,15.59466045000,2.74000000,,0.000000,718.00,0.995000,[Fe/H],4.500000,1499.66000000
33328,Kepler-864 b,,3.18500000,,,,,,,2022.90000000
33329,Kepler-864 b,5.83376092000,2.81000000,,0.000000,1139.00,1.264000,[Fe/H],4.389000,2022.90000000
33330,Kepler-864 b,5.83376092000,2.40000000,,,,1.000000,[Fe/H],4.440000,2022.90000000
33331,Kepler-864 b,5.83376209370,,,,,1.000000,,4.184220,2022.90000000
33332,Kepler-864 b,5.83373400000,2.15000000,,0.000000,1024.00,1.050000,,4.500000,2022.90000000
33333,Kepler-864 b,5.83376092000,2.81000000,,0.000000,1139.00,1.264000,[Fe/H],4.389000,2022.90000000
33334,Kepler-864 b,5.83376197000,2.98000000,,0.000000,1143.00,1.270000,[Fe/H],4.387000,2022.90000000
33335,Kepler-864 b,5.83376092000,2.81000000,,0.000000,1139.00,1.264000,[Fe/H],4.389000,2022.90000000
33336,Kepler-864 b,5.83376197000,,,,,1.000000,,4.184220,2022.90000000
33337,Kepler-864 b,5.83383412000,,,,,1.000000,,4.184220,2022.90000000
33338,Kepler-864 c,2.42150341000,1.62000000,,0.000000,1532.00,1.270000,[Fe/H],4.387000,2022.90000000
33339,Kepler-864 c,2.42149592000,,,,,1.000000,,4.184220,2022.90000000
33340,Kepler-864 c,2.42150341000,,,,,1.000000,,4.184220,2022.90000000
33341,Kepler-864 c,2.42148995400,1.76699996,,,,1.270000,[Fe/H],4.387000,2022.90000000
33342,Kepler-864 c,2.42149600000,1.35000000,,0.000000,1366.00,1.050000,,4.500000,2022.90000000
33343,Kepler-864 c,2.42149592000,,,,,1.000000,,4.184220,2022.90000000
33344,Kepler-864 c,2.42149592000,,,,,1.000000,,4.184220,2022.90000000
33345,Kepler-865 b,14.16400056160,,,,,0.910000,,4.541200,586.13700000
33346,Kepler-865 b,14.16399294000,2.49000000,,,,0.930000,[Fe/H],4.490000,586.13700000
33347,Kepler-865 b,14.16399294000,2.42000000,,0.000000,694.00,0.782000,[Fe/H],4.438000,586.13700000
33348,Kepler-865 b,14.16399294000,2.42000000,,0.000000,694.00,0.782000,[Fe/H],4.438000,586.13700000
33349,Kepler-865 b,14.16399178000,,,,,0.910000,,4.541200,586.13700000
33350,Kepler-865 b,14.16400071000,,,,,0.910000,,4.541200,586.13700000
33351,Kepler-865 b,,2.16600000,,,,,,,586.13700000
33352,Kepler-865 b,14.16400071000,2.35000000,,0.000000,694.00,0.782000,[Fe/H],4.438000,586.13700000
33353,Kepler-865 b,14.16399294000,2.42000000,,0.000000,694.00,0.782000,[Fe/H],4.438000,586.13700000
33354,Kepler-865 b,14.16399400000,2.50000000,,0.000000,705.00,0.822000,,4.420000,586.13700000
33355,Kepler-865 c,6.20917987800,1.06200004,,,,0.782000,[Fe/H],4.438000,586.13700000
33356,Kepler-865 c,6.20920207000,,,,,0.910000,,4.541200,586.13700000
33357,Kepler-865 c,6.20920207000,0.89000000,,0.000000,914.00,0.782000,[Fe/H],4.438000,586.13700000
33358,Kepler-865 c,6.20925415000,0.90000000,,0.000000,914.00,0.782000,[Fe/H],4.438000,586.13700000
33359,Kepler-865 c,6.20925415000,0.90000000,,0.000000,914.00,0.782000,[Fe/H],4.438000,586.13700000
33360,Kepler-865 c,6.20925415000,0.90000000,,0.000000,914.00,0.782000,[Fe/H],4.438000,586.13700000
33361,Kepler-865 c,6.20934000000,0.95000000,,0.000000,926.00,0.822000,,4.420000,586.13700000
33362,Kepler-866 b,2.61705600000,1.40000000,,0.000000,962.00,0.694000,,4.620000,646.66700000
33363,Kepler-866 b,2.61703253600,1.66000000,,0.000000,997.00,0.706000,[Fe/H],4.568000,646.66700000
33364,Kepler-866 b,2.61702837300,1.57000000,,0.000000,996.00,0.706000,[Fe/H],4.568000,646.66700000
33365,Kepler-866 b,,1.43700000,,,,,,,646.66700000
33366,Kepler-866 b,2.61704163780,,,,,0.740000,,4.641860,646.66700000
33367,Kepler-866 b,2.61703253600,1.66000000,,0.000000,997.00,0.706000,[Fe/H],4.568000,646.66700000
33368,Kepler-866 b,2.61703253600,1.63000000,,,,0.750000,[Fe/H],4.620000,646.66700000
33369,Kepler-866 b,2.61702837300,,,,,0.740000,,4.641860,646.66700000
33370,Kepler-866 b,2.61703253600,1.66000000,,0.000000,997.00,0.706000,[Fe/H],4.568000,646.66700000
33371,Kepler-867 b,150.24212700000,3.79000000,,0.000000,291.00,0.807000,[Fe/H],4.608000,1195.54000000
33372,Kepler-867 b,150.24212700000,3.79000000,,0.000000,291.00,0.807000,[Fe/H],4.608000,1195.54000000
33373,Kepler-867 b,,6.51600000,,,,,,,1195.54000000
33374,Kepler-867 b,150.24125820000,,,,,,[M/H],,1195.54000000
33375,Kepler-867 b,150.24212700000,4.64000000,,,,0.920000,[Fe/H],4.490000,1195.54000000
33376,Kepler-867 b,150.24130000000,3.97000000,,0.000000,302.00,0.916000,,4.580000,1195.54000000
33377,Kepler-867 b,150.24212700000,3.79000000,,0.000000,291.00,0.807000,[Fe/H],4.608000,1195.54000000
33378,Kepler-867 b,150.24051093800,,,,,,[M/H],,1195.54000000
33379,Kepler-867 b,150.24125820000,4.60000000,,0.000000,327.00,0.916000,[Fe/H],4.451000,1195.54000000
33380,Kepler-867 b,150.24187578000,,,,,,[M/H],,1195.54000000
33381,Kepler-868 b,5.03258900000,2.22000000,,0.000000,1050.00,1.023000,,4.510000,1593.13000000
33382,Kepler-868 b,5.03251791000,2.04000000,,0.000000,1046.00,0.996000,[Fe/H],4.521000,1593.13000000
33383,Kepler-868 b,5.03257009000,2.53000000,,0.000000,1047.00,0.996000,[Fe/H],4.521000,1593.13000000
33384,Kepler-868 b,,3.07200000,,,,,,,1593.13000000
33385,Kepler-868 b,5.03257009000,,,,,1.000000,,4.333190,1593.13000000
33386,Kepler-868 b,5.03251791000,2.05000000,,,,0.930000,[Fe/H],4.510000,1593.13000000
33387,Kepler-868 b,5.03251791000,2.04000000,,0.000000,1046.00,0.996000,[Fe/H],4.521000,1593.13000000
33388,Kepler-868 b,5.03251791000,2.04000000,,0.000000,1046.00,0.996000,[Fe/H],4.521000,1593.13000000
33389,Kepler-869 b,40.42883422000,,,,,0.980000,,4.479440,939.45500000
33390,Kepler-869 b,40.42860382460,,,,,0.980000,,4.479440,939.45500000
33391,Kepler-869 b,40.42877550000,3.25000000,,0.000000,496.00,0.917000,[Fe/H],4.554000,939.45500000
33392,Kepler-869 b,40.42866760000,,,,,0.980000,,4.479440,939.45500000
33393,Kepler-869 b,40.42877550000,3.25000000,,0.000000,496.00,0.917000,[Fe/H],4.554000,939.45500000
33394,Kepler-869 b,40.42866760000,2.92000000,,0.000000,494.00,0.925000,[Fe/H],4.561000,939.45500000
33395,Kepler-869 b,40.42877550000,3.25000000,,0.000000,496.00,0.917000,[Fe/H],4.554000,939.45500000
33396,Kepler-869 b,,3.22400000,,,,,,,939.45500000
33397,Kepler-869 b,40.42877550000,3.61000000,,,,0.970000,[Fe/H],4.470000,939.45500000
33398,Kepler-869 b,40.42805000000,3.10000000,,0.000000,503.00,0.987000,,4.540000,939.45500000
33399,Kepler-87 b,114.73635000000,13.49000000,324.20000000,0.036000,478.00,1.100000,[Fe/H],3.960000,1232.90000000
33400,Kepler-87 b,114.73635190000,9.51000000,,0.000000,444.00,0.977000,[Fe/H],4.205000,1232.90000000
33401,Kepler-87 b,114.73658000000,12.28000000,,0.000000,476.00,0.969000,[Fe/H],3.963000,1232.90000000
33402,Kepler-87 b,,10.66600000,,,,,,,1232.90000000
33403,Kepler-87 b,114.73635190000,9.51000000,,0.000000,444.00,0.977000,[Fe/H],4.205000,1232.90000000
33404,Kepler-87 b,114.73640315400,,,,,1.010000,[M/H],4.092130,1232.90000000
33405,Kepler-87 b,114.73656732000,,,,,1.010000,[M/H],4.092130,1232.90000000
33406,Kepler-87 b,114.73635190000,9.51000000,,0.000000,444.00,0.977000,[Fe/H],4.205000,1232.90000000
33407,Kepler-87 b,114.73635190000,13.15000000,,,,1.110000,[Fe/H],3.970000,1232.90000000
33408,Kepler-87 b,114.73658000000,,,,,1.010000,[M/H],4.092130,1232.90000000
33409,Kepler-87 b,114.73653000000,6.20000000,,0.000000,345.00,0.956000,,4.560000,1232.90000000
33410,Kepler-87 c,573.96000000000,3.20000000,,0.000000,202.00,0.956000,,4.560000,1232.90000000
33411,Kepler-87 c,573.95023000000,4.96000000,,0.000000,259.00,0.977000,[Fe/H],4.205000,1232.90000000
33412,Kepler-87 c,573.95023000000,4.96000000,,0.000000,259.00,0.977000,[Fe/H],4.205000,1232.90000000
33413,Kepler-87 c,191.23180000000,6.14000000,6.40000000,0.039000,403.00,1.100000,[Fe/H],3.960000,1232.90000000
33414,Kepler-87 c,191.23913300000,,,,,1.010000,[M/H],4.092130,1232.90000000
33415,Kepler-87 c,573.95023000000,4.96000000,,0.000000,259.00,0.977000,[Fe/H],4.205000,1232.90000000
33416,Kepler-87 c,191.23913300000,6.47000000,,0.000000,401.00,0.969000,[Fe/H],3.963000,1232.90000000
33417,Kepler-87 c,573.95023000000,6.89000000,,,,1.110000,[Fe/H],3.970000,1232.90000000
33418,Kepler-87 c,,5.61800000,,,,,,,1232.90000000
33419,Kepler-870 b,21.35876210000,2.67000000,,0.000000,691.00,1.063000,[Fe/H],4.472000,1259.46000000
33420,Kepler-870 b,21.35876210000,2.78000000,,,,1.010000,[Fe/H],4.430000,1259.46000000
33421,Kepler-870 b,21.35882360000,2.52000000,,0.000000,691.00,1.063000,[Fe/H],4.472000,1259.46000000
33422,Kepler-870 b,21.35870629000,,,,,1.020000,[M/H],4.389860,1259.46000000
33423,Kepler-870 b,,2.54500000,,,,,,,1259.46000000
33424,Kepler-870 b,21.35882360000,,,,,1.020000,[M/H],4.389860,1259.46000000
33425,Kepler-870 b,21.35876210000,2.67000000,,0.000000,691.00,1.063000,[Fe/H],4.472000,1259.46000000
33426,Kepler-870 b,21.35897278450,,,,,1.020000,[M/H],4.389860,1259.46000000
33427,Kepler-870 b,21.35876210000,2.67000000,,0.000000,691.00,1.063000,[Fe/H],4.472000,1259.46000000
33428,Kepler-870 b,21.35913000000,2.80000000,,0.000000,689.00,1.090000,,4.470000,1259.46000000
33429,Kepler-871 b,22.04590180000,3.14000000,,0.000000,640.00,1.065000,[Fe/H],4.509000,1976.05000000
33430,Kepler-871 b,22.04590180000,3.14000000,,0.000000,640.00,1.065000,[Fe/H],4.509000,1976.05000000
33431,Kepler-871 b,22.04590180000,3.74000000,,,,1.110000,[Fe/H],4.370000,1976.05000000
33432,Kepler-871 b,22.04592215000,,,,,1.050000,,4.162300,1976.05000000
33433,Kepler-871 b,22.04579000000,3.01000000,,0.000000,624.00,0.998000,,4.540000,1976.05000000
33434,Kepler-871 b,22.04591630000,3.05000000,,0.000000,640.00,1.065000,[Fe/H],4.509000,1976.05000000
33435,Kepler-871 b,22.04602471680,,,,,1.050000,,4.162300,1976.05000000
33436,Kepler-871 b,,4.26700000,,,,,,,1976.05000000
33437,Kepler-871 b,22.04591630000,,,,,1.050000,,4.162300,1976.05000000
33438,Kepler-871 b,22.04590180000,3.14000000,,0.000000,640.00,1.065000,[Fe/H],4.509000,1976.05000000
33439,Kepler-872 b,2.57885211900,,,,,1.000000,,4.548220,879.68300000
33440,Kepler-872 b,,1.64800000,,,,,,,879.68300000
33441,Kepler-872 b,2.57885506800,1.60000000,,0.000000,1232.00,0.945000,[Fe/H],4.552000,879.68300000
33442,Kepler-872 b,2.57885506800,1.99000000,,,,1.050000,[Fe/H],4.400000,879.68300000
33443,Kepler-872 b,2.57885211900,1.63000000,,0.000000,1230.00,0.949000,[Fe/H],4.553000,879.68300000
33444,Kepler-872 b,2.57885506800,1.60000000,,0.000000,1232.00,0.945000,[Fe/H],4.552000,879.68300000
33445,Kepler-872 b,2.57887800000,1.74000000,,0.000000,1231.00,0.958000,,4.560000,879.68300000
33446,Kepler-872 b,2.57884704470,,,,,1.000000,,4.548220,879.68300000
33447,Kepler-872 b,2.57885506800,1.60000000,,0.000000,1232.00,0.945000,[Fe/H],4.552000,879.68300000
33448,Kepler-873 b,20.55338440000,3.32000000,,0.000000,753.00,1.213000,[Fe/H],4.411000,1182.22000000
33449,Kepler-873 b,20.55338440000,3.75000000,,,,1.180000,[Fe/H],4.290000,1182.22000000
33450,Kepler-873 b,20.55344190260,,,,,1.100000,,4.407340,1182.22000000
33451,Kepler-873 b,20.55338440000,3.32000000,,0.000000,753.00,1.213000,[Fe/H],4.411000,1182.22000000
33452,Kepler-873 b,20.55331441000,3.19000000,,0.000000,749.00,1.157000,[Fe/H],4.409000,1182.22000000
33453,Kepler-873 b,,3.03100000,,,,,,,1182.22000000
33454,Kepler-873 b,20.55341000000,3.00000000,,0.000000,733.00,1.140000,,4.440000,1182.22000000
33455,Kepler-873 b,20.55338440000,3.32000000,,0.000000,753.00,1.213000,[Fe/H],4.411000,1182.22000000
33456,Kepler-873 b,20.55336572000,,,,,1.100000,,4.407340,1182.22000000
33457,Kepler-873 b,20.55331441000,,,,,1.100000,,4.407340,1182.22000000
33458,Kepler-874 b,40.06867270000,3.94000000,,,,1.090000,[Fe/H],4.370000,1082.16000000
33459,Kepler-874 b,40.06876520000,,,,,1.030000,,4.305790,1082.16000000
33460,Kepler-874 b,40.06841000000,3.20000000,,0.000000,562.00,1.040000,,4.430000,1082.16000000
33461,Kepler-874 b,40.06867270000,3.41000000,,0.000000,560.00,0.924000,[Fe/H],4.411000,1082.16000000
33462,Kepler-874 b,40.06867270000,3.41000000,,0.000000,560.00,0.924000,[Fe/H],4.411000,1082.16000000
33463,Kepler-874 b,40.06867270000,3.41000000,,0.000000,560.00,0.924000,[Fe/H],4.411000,1082.16000000
33464,Kepler-874 b,40.06867130000,3.10000000,,0.000000,560.00,0.924000,[Fe/H],4.411000,1082.16000000
33465,Kepler-874 b,40.06867130000,,,,,1.030000,,4.305790,1082.16000000
33466,Kepler-874 b,,3.59800000,,,,,,,1082.16000000
33467,Kepler-875 b,27.50691114230,,,,,1.070000,,4.364830,1242.62000000
33468,Kepler-875 b,27.50737990000,2.28000000,,0.000000,569.00,0.977000,[Fe/H],4.539000,1242.62000000
33469,Kepler-875 b,27.50737990000,2.28000000,,0.000000,569.00,0.977000,[Fe/H],4.539000,1242.62000000
33470,Kepler-875 b,27.50726423000,,,,,1.070000,,4.364830,1242.62000000
33471,Kepler-875 b,27.50655000000,2.00000000,,0.000000,562.00,0.970000,,4.550000,1242.62000000
33472,Kepler-875 b,27.50711140000,2.58000000,,0.000000,569.00,0.977000,[Fe/H],4.539000,1242.62000000
33473,Kepler-875 b,27.50737990000,2.90000000,,,,1.060000,[Fe/H],4.380000,1242.62000000
33474,Kepler-875 b,27.50737990000,2.28000000,,0.000000,569.00,0.977000,[Fe/H],4.539000,1242.62000000
33475,Kepler-875 b,,3.31600000,,,,,,,1242.62000000
33476,Kepler-875 b,27.50711140000,,,,,1.070000,,4.364830,1242.62000000
33477,Kepler-876 b,5.14439200000,1.46000000,,0.000000,785.00,0.880000,,4.680000,820.91300000
33478,Kepler-876 b,5.14438011000,1.45000000,,0.000000,864.00,0.896000,[Fe/H],4.583000,820.91300000
33479,Kepler-876 b,5.14438011000,1.43000000,,,,0.810000,[Fe/H],4.580000,820.91300000
33480,Kepler-876 b,5.14435251970,,,,,0.840000,,4.459170,820.91300000
33481,Kepler-876 b,5.14436450000,,,,,0.840000,,4.459170,820.91300000
33482,Kepler-876 b,,1.47200000,,,,,,,820.91300000
33483,Kepler-876 b,5.14436450000,1.55000000,,0.000000,923.00,0.830000,[Fe/H],4.445000,820.91300000
33484,Kepler-876 b,5.14438011000,1.45000000,,0.000000,864.00,0.896000,[Fe/H],4.583000,820.91300000
33485,Kepler-876 b,5.14438011000,1.45000000,,0.000000,864.00,0.896000,[Fe/H],4.583000,820.91300000
33486,Kepler-877 b,18.45847097000,2.30000000,,0.000000,615.00,0.865000,[Fe/H],4.501000,602.17600000
33487,Kepler-877 b,18.45847097000,2.30000000,,0.000000,615.00,0.865000,[Fe/H],4.501000,602.17600000
33488,Kepler-877 b,18.45848388000,,,,,,,,602.17600000
33489,Kepler-877 b,18.45848388000,2.50000000,,0.000000,632.00,0.859000,[Fe/H],4.419000,602.17600000
33490,Kepler-877 b,18.45847097000,2.12000000,,,,0.850000,[Fe/H],4.560000,602.17600000
33491,Kepler-877 b,18.45848000000,1.90000000,,0.000000,604.00,0.820000,,4.510000,602.17600000
33492,Kepler-877 b,18.45843004530,,,,,,,,602.17600000
33493,Kepler-877 b,18.45847097000,2.30000000,,0.000000,615.00,0.865000,[Fe/H],4.501000,602.17600000
33494,Kepler-877 b,18.45849295000,,,,,,,,602.17600000
33495,Kepler-878 b,25.94215820000,,,,,0.830000,,4.282750,791.62500000
33496,Kepler-878 b,25.94215820000,1.95000000,,0.000000,501.00,0.891000,[Fe/H],4.585000,791.62500000
33497,Kepler-878 b,25.94218308000,,,,,0.830000,,4.282750,791.62500000
33498,Kepler-878 b,25.94361382590,,,,,0.830000,,4.282750,791.62500000
33499,Kepler-878 b,,2.62600000,,,,,,,791.62500000
33500,Kepler-878 b,25.94199000000,1.93000000,,0.000000,504.00,0.758000,,4.540000,791.62500000
33501,Kepler-878 b,25.94220330000,1.87000000,,0.000000,502.00,0.723000,[Fe/H],4.533000,791.62500000
33502,Kepler-878 b,25.94220330000,1.93000000,,,,0.810000,[Fe/H],4.580000,791.62500000
